CVE_ESCUELA_ATENCION,NOM_ESCUELA_ATENCION,REF_TURNO_ATENCION,REF_CICLO_ESCOLAR,prioridad_atencion,pct_incompleto,pct_caries,pct_visual,pct_sobrepeso_obesidad,imc_promedio,NUM_MATRICULA_TOTAL_ESCUELA_x,alertas_promedio,NUM_MATRICULA_TOTAL_ESCUELA_y,CLAVECCT,NOMBRE,longitud,latitud,alcaldia,NIVEL,completitud
09DPR1489K,REPÚBLICA DE SUDAN,MATUTINO,2024-2025 | 2025-2026,26.1128,24.3323,31.454,46.5875,28.1899,19.0832,277.0,39.7626,277,09DPR1489K,REPÚBLICA DE SUDAN,-99.06900556,19.48577222,GUSTAVO A. MADERO,Primaria,75.6677
09DPR1447L,VICTORIO ROJAS OLIVAR,VESPERTINO,2024-2025 | 2025-2026,26.1017,27.6836,34.4633,42.9379,25.4237,,,37.8531,153,09DPR1449J,VICTORIO ROJAS OLIVAR,-99.13395833,19.51943889,GUSTAVO A. MADERO,Primaria,72.3164
09DPR2172U,BOMBERO RAMÓN ARRIAGA ACEVES,VESPERTINO,2024-2025 | 2025-2026,26.0938,26.5625,34.375,45.3125,24.2188,,,38.2812,111,09DPR2172U,BOMBERO RAMÓN ARRIAGA ACEVES,-99.11734167,19.50060278,GUSTAVO A. MADERO,Primaria,73.4375
09DPR1902K,HÉROES DE CHURUBUSCO,MATUTINO,2024-2025 | 2025-2026,26.08,0.0,49.6,39.2,41.6,19.0112,38.0,40.8,38,09DPR1902K,HÉROES DE CHURUBUSCO,-99.15631389,19.35010278,COYOACÁN,Primaria,100.0
09DPR5154Z,BENITO JUÁREZ,VESPERTINO,2024-2025,26.0563,12.6761,40.8451,54.2254,22.5352,17.3976,210.0,39.4366,210,09DPR2241Z,BENITO JUÁREZ,-99.32901667,19.33125556,CUAJIMALPA DE MORELOS,Primaria,87.3239
09DPR3154L,REPÚBLICA DE GUATEMALA,VESPERTINO,2025-2026,26.055,0.0,50.4587,54.1284,25.6881,18.439,142.0,47.7064,142,09DES0057I,REPÚBLICA DE GUATEMALA,-99.11147778,19.46148889,GUSTAVO A. MADERO,Secundaria,100.0
09DPR1501P,VIDAL ALCOCER,MATUTINO,2024-2025 | 2025-2026,26.049,0.0,46.8665,39.782,43.5967,19.616,439.0,43.0518,439,09DPR1501P,VIDAL ALCOCER,-99.16491944,19.28780556,TLALPAN,Primaria,100.0
09DPR0109E,PROFR. MANUEL RAFAEL GUTIERREZ,MATUTINO,2024-2025,26.0455,27.3292,28.5714,35.4037,38.9234,28.255,506.0,33.9545,506,09DPR0009F,PROFR. MANUEL RAFAEL GUTIERREZ,-99.00582778,19.28943611,TLÁHUAC,Primaria,72.6708
09DPR2737I,XOCHIMILCO,MATUTINO,2024-2025,26.0364,26.7273,35.6364,36.3636,31.4545,18.9695,589.0,32.0,589,09DJN0073Q,XOCHIMILCO,-99.10267222,19.27168889,XOCHIMILCO,Preescolar,73.2727
09DPR1283S,JOSÉ JOAQUIN TERRAZAS,MATUTINO,2025-2026,26.0345,3.4483,50.8621,43.1034,32.7586,18.1115,165.0,38.7931,165,09DPR1283S,JOSÉ JOAQUIN TERRAZAS,-99.14075833,19.39041111,BENITO JUÁREZ,Primaria,96.5517
09DPR2639H,PROFR. SOSTENES NICOLAS CHAPA NIETO,VESPERTINO,2024-2025 | 2025-2026,26.0294,6.6176,61.7647,20.5882,41.1765,19.3459,200.0,44.1176,200,09DPR2624F,PROFR. SOSTENES NICOLAS CHAPA NIETO,-99.19134722,19.27183333,TLALPAN,Primaria,93.3824
09DPR1299T,FRAY MARTÍN DE VALENCIA,VESPERTINO,2025-2026,26.0215,1.0753,49.4624,48.3871,31.1828,18.8833,136.0,48.3871,136,09DPR1299T,FRAY MARTÍN DE VALENCIA,-99.07073056,19.36405556,IZTAPALAPA,Primaria,98.9247
09DPR4199O,XAVIER VILLAURRUTIA,MATUTINO,2024-2025 | 2025-2026,26.0158,0.2639,63.0607,28.7599,37.9947,18.9196,395.0,43.5356,395,09DPR4199O,XAVIER VILLAURRUTIA,-99.1036,19.31409722,COYOACÁN,Primaria,99.7361
09DPR5119T,QUETZALCOATL,VESPERTINO,2024-2025 | 2025-2026,26.009,15.2466,52.0179,34.0807,28.6996,,,42.1525,186,09DPR5119T,QUETZALCOATL,-99.30938056,19.3535,CUAJIMALPA DE MORELOS,Primaria,84.7534
09DPR2200Z,SIRIA,MATUTINO,2024-2025 | 2025-2026,26.0064,9.5847,31.9489,45.3674,43.131,19.283,397.0,35.7827,397,09DPR2200Z,SIRIA,-99.09983611,19.44246389,VENUSTIANO CARRANZA,Primaria,90.4153
09DPR2029G,CHICHÉN ITZÁ,MATUTINO,2024-2025 | 2025-2026,26.0052,37.3368,39.4256,21.9321,31.3316,19.1194,780.0,29.765,780,09DPR2029G,CHICHÉN ITZÁ,-99.12616667,19.24756111,XOCHIMILCO,Primaria,62.6632
09DPR5050D,PROFR. MANUEL S. HIDALGO CASTRO,MATUTINO,2024-2025 | 2025-2026,25.9711,38.0417,34.8315,28.2504,28.7319,18.7904,673.0,30.3371,673,09DPR5051C,PROFR. MANUEL S. HIDALGO CASTRO,-99.04088611,19.30443333,TLÁHUAC,Primaria,61.9583
09DPR1865X,JUAN A. MATEOS,MATUTINO,2024-2025 | 2025-2026,25.9664,0.4202,61.3445,31.9328,36.1345,18.9157,272.0,42.8571,272,09DPR1865X,JUAN A. MATEOS,-99.218825,19.37125833,ÁLVARO OBREGÓN,Primaria,99.5798
09DPR1528W,PROFR. RAFAEL RAMIREZ,MATUTINO,2024-2025 | 2025-2026,25.9539,26.4151,36.8973,42.348,24.109,,,38.3648,447,09DPR1529V,PROFR. RAFAEL RAMIREZ,-99.09654722,19.49922222,GUSTAVO A. MADERO,Primaria,73.5849
09DPR1014Y,TELPOCHCALLI,MATUTINO,2024-2025 | 2025-2026,25.9535,0.4651,32.093,53.9535,43.2558,19.7403,291.0,45.5814,291,09DJN0030S,TELPOCHCALLI,-99.07869722,19.48646111,GUSTAVO A. MADERO,Preescolar,99.5349
09DPR1627W,VEINTE DE NOVIEMBRE,MATUTINO,2024-2025 | 2025-2026,25.9524,21.8254,26.9841,48.0159,32.9365,,,38.8889,242,09DBN0027W,VEINTE DE NOVIEMBRE,-99.1592,19.43830556,CUAUHTÉMOC,Primaria,78.1746
09DPR0040P,FLAVIO GUTIERREZ ZACARIAS,VESPERTINO,2025-2026,25.9524,0.0,53.5714,35.7143,40.4762,18.7418,107.0,42.8571,107,09DPR0040P,FLAVIO GUTIERREZ ZACARIAS,-99.22496111,19.38311389,ÁLVARO OBREGÓN,Primaria,100.0
09DIX0028V,GRAL. LÁZARO CARDENAS,MATUTINO,2025-2026,25.9517,0.0,49.0617,34.3164,46.3807,18.6121,384.0,40.2145,384,09DIX0028V,GRAL. LÁZARO CARDENAS,-99.09388056,19.36661111,IZTAPALAPA,Primaria,100.0
09DPR4208F,PROFRA. JOSEFINA TOLSA MARAÑON,VESPERTINO,2024-2025 | 2025-2026,25.9512,23.1707,36.3415,44.878,25.3659,,,39.5122,348,09DPR4208F,PROFRA. JOSEFINA TOLSA MARAÑON,-99.13484167,19.55234167,GUSTAVO A. MADERO,Primaria,76.8293
09DPR2821G,JUAN RAMON JIMÉNEZ,VESPERTINO,2024-2025 | 2025-2026,25.9459,1.0811,63.7838,22.1622,42.7027,19.4302,295.0,38.3784,295,09DPR2795Z,JUAN RAMON JIMÉNEZ,-99.08056111,19.30685278,IZTAPALAPA,Primaria,98.9189
09DPR2236O,REPÚBLICA DE CAMERUN,MATUTINO,2024-2025 | 2025-2026,25.9332,0.1965,32.8094,48.5265,48.1336,20.0255,535.0,42.4361,535,09DPR2719T,REPÚBLICA DE CAMERUN,-99.22205833,19.37792222,ÁLVARO OBREGÓN,Primaria,99.8035
09DPR5029A,FUERZAS ARMADAS DE MÉXICO,VESPERTINO,2025-2026,25.9322,0.0,49.1525,49.1525,31.3559,18.4274,187.0,44.9153,187,09DPR2301Y,FUERZAS ARMADAS DE MÉXICO,-99.16236667,19.27827222,TLALPAN,Primaria,100.0
09DPR3270B,PROFR. RAMON ANDRADE CARMONA,VESPERTINO,2024-2025 | 2025-2026,25.9296,19.933,41.206,42.5461,25.9631,,,39.196,535,09DPR3270B,PROFR. RAMON ANDRADE CARMONA,-99.13305833,19.56748611,GUSTAVO A. MADERO,Primaria,80.06700000000001
09DPR5009N,PROFR. AGUSTIN BANDA SEVILLA,MATUTINO,2024-2025,25.9218,10.3352,53.352,34.3575,31.5642,18.9097,375.0,36.0335,375,09DPR5009N,PROFR. AGUSTIN BANDA SEVILLA,-99.097725,19.20853056,XOCHIMILCO,Primaria,89.6648
09DPR4511Q,REPÚBLICA ARABE DE EGIPTO,MATUTINO,2024-2025 | 2025-2026,25.9191,0.5515,41.1765,53.4926,34.375,19.1554,619.0,44.1176,619,09DPR4510R,REPÚBLICA ARABE DE EGIPTO,-99.03789444,19.32099722,IZTAPALAPA,Primaria,99.4485
09DPR5128A,DANIEL RAMIREZ PÉREZ,VESPERTINO,2024-2025,25.8986,36.4055,45.6221,20.2765,27.1889,19.0633,261.0,30.8756,261,09DPR4193U,DANIEL RAMIREZ PÉREZ,-99.12149722,19.21893333,XOCHIMILCO,Primaria,63.5945
09DPR1851U,MAESTRO CANDOR GUAJARDO,MATUTINO,2024-2025 | 2025-2026,25.898,0.0,49.2239,33.2594,47.0067,19.2789,495.0,41.6851,495,09DPR1851U,MAESTRO CANDOR GUAJARDO,-99.22328056,19.37000833,ÁLVARO OBREGÓN,Primaria,100.0
09DPR2515Z,MIGUEL DE UNAMUNO,MATUTINO,2024-2025 | 2025-2026,25.896,0.578,43.3526,47.9769,37.5723,19.8117,185.0,45.0867,185,09DPR2515Z,MIGUEL DE UNAMUNO,-99.15962778,19.42572222,CUAUHTÉMOC,Primaria,99.422
09DPR1209K,CHIPRE,MATUTINO,2024-2025 | 2025-2026,25.8955,0.0,33.209,49.2537,47.0149,19.6819,301.0,41.791,301,09DPR1209K,CHIPRE,-99.14580556,19.37651944,BENITO JUÁREZ,Primaria,100.0
09DPR2030W,AURELIANO CASTILLO,MATUTINO,2024-2025,25.8944,24.1935,34.6041,33.5777,37.0968,18.8371,746.0,32.6979,746,09DPR2030W,AURELIANO CASTILLO,-99.03712222,19.25748056,XOCHIMILCO,Primaria,75.8065
09DPR1849F,CLUB DE LEONES NUMERO 4,MATUTINO,2025-2026,25.8924,0.0,45.8924,42.7762,40.7932,18.6773,402.0,43.9093,402,09DPR1850V,CLUB DE LEONES NUMERO 4,-99.20187222,19.370925,ÁLVARO OBREGÓN,Primaria,100.0
09DPR1335H,BENITO JUÁREZ,MATUTINO,2024-2025 | 2025-2026,25.8866,0.1206,29.9156,62.0024,37.3945,18.9928,831.0,44.1496,831,09DPR2241Z,BENITO JUÁREZ,-99.32901667,19.33125556,CUAJIMALPA DE MORELOS,Primaria,99.8794
09DPR2695Z,NETZAHUALCOYOTL,MATUTINO,2024-2025 | 2025-2026,25.8654,10.5769,60.0962,19.2308,39.4231,19.0479,246.0,38.4615,246,09DJN0211B,NETZAHUALCOYOTL,-99.15440833,19.52056667,GUSTAVO A. MADERO,Preescolar,89.4231
09DPR5079I,MARCELIANO TREJO SANTANA,MATUTINO,2024-2025 | 2025-2026,25.8537,10.1045,53.6585,28.9199,36.5854,14.9622,289.0,40.7666,289,09DPR5087R,MARCELIANO TREJO SANTANA,-99.11943889,19.28166389,XOCHIMILCO,Primaria,89.8955
09DPR2252F,MA. MAGDALENA PACHECO BLANCO,VESPERTINO,2024-2025,25.8537,9.7561,42.6829,35.3659,41.4634,17.8041,198.0,41.4634,198,09DPR2252F,MA. MAGDALENA PACHECO BLANCO,-99.06246111,19.29656667,TLÁHUAC,Primaria,90.2439
09DPR0921S,REPÚBLICA FEDERAL DE ALEMANIA,VESPERTINO,2024-2025 | 2025-2026,25.8491,2.8302,39.6226,50.9434,35.8491,19.2041,107.0,49.0566,107,09DPR0921S,REPÚBLICA FEDERAL DE ALEMANIA,-99.09701944,19.3947,IZTACALCO,Primaria,97.1698
09DPR1991U,ESTADO DE NAYARIT,MATUTINO,2024-2025 | 2025-2026,25.8469,0.0,54.5244,31.5545,43.1555,20.1159,498.0,42.6914,498,09DPR1991U,ESTADO DE NAYARIT,-99.17156389,19.13495833,TLALPAN,Primaria,100.0
09DPR1866W,DOCTOR JESUS DIAZ DE LEON,MATUTINO,2024-2025 | 2025-2026,25.8462,3.5897,55.3846,21.5385,48.7179,19.7674,264.0,41.5385,264,09DPR1867V,DOCTOR JESUS DIAZ DE LEON,-99.190525,19.38090278,BENITO JUÁREZ,Primaria,96.4103
09DPR2032U,ÁLVARO OBREGÓN,MATUTINO,2024-2025,25.8455,31.7328,49.8956,21.2944,26.3048,17.7787,717.0,31.7328,717,09DJN0223G,ALVARO OBREGON,-99.07028889,19.4783,GUSTAVO A. MADERO,Preescolar,68.2672
09DPR2769A,XITLE,MATUTINO,2024-2025 | 2025-2026,25.8434,51.506,26.8072,28.9157,21.988,18.0516,405.0,26.506,405,09DPR2768B,XITLE,-99.16848056,19.32446389,COYOACÁN,Primaria,48.494
09DPR2513A,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,MATUTINO,2024-2025 | 2025-2026,25.8416,0.0,37.6238,60.8911,30.6931,17.9903,331.0,44.0594,331,09DPR2513A,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,-99.14621667,19.42386667,CUAUHTÉMOC,Primaria,100.0
09DPR2927Z,JUAN BADIANO,VESPERTINO,2024-2025 | 2025-2026,25.8394,40.8759,31.3869,29.927,27.0073,,,32.8467,178,09DPR2545T,JUAN BADIANO,-99.13045,19.26141667,XOCHIMILCO,Primaria,59.1241
09DPR4108G,JOSÉ MA. RODRÍGUEZ COS,VESPERTINO,2024-2025 | 2025-2026,25.8333,0.625,46.0417,52.5,30.0,19.5732,517.0,48.5417,517,09DPR4108G,JOSÉ MA. RODRÍGUEZ COS,-99.04478333,19.32818056,IZTAPALAPA,Primaria,99.375
09DPR1624Z,VICENTE ALCARAZ,MATUTINO,2024-2025 | 2025-2026,25.8333,24.2424,27.6515,48.4848,28.7879,19.326,262.0,39.7727,262,09DPR1624Z,VICENTE ALCARAZ,-99.18425,19.48115833,AZCAPOTZALCO,Primaria,75.7576
09DPR2395C,PROFR. SABINO RODRÍGUEZ,MATUTINO,2024-2025 | 2025-2026,25.819,7.3276,28.2328,56.4655,37.069,19.0616,516.0,40.3017,516,09DPR2395C,PROFR. SABINO RODRÍGUEZ,-99.17640278,19.43715833,MIGUEL HIDALGO,Primaria,92.6724
09DPR3064T,PROFR. LIBRADO RIVERA,VESPERTINO,2024-2025 | 2025-2026,25.812,3.4188,54.7009,35.0427,35.8974,18.154,154.0,38.4615,154,09DPR2970O,PROFR. LIBRADO RIVERA,-99.15597222,19.30675556,COYOACÁN,Primaria,96.5812
09DPR2473Q,GRAL. LAZARO CARDENAS DEL RIO,VESPERTINO,2024-2025 | 2025-2026,25.7895,0.0,65.7895,26.3158,36.8421,,,44.7368,44,09DPR2234Q,GRAL. LAZARO CARDENAS DEL RIO,-99.14005278,19.29741389,TLALPAN,Primaria,100.0
09DPR0901E,ESTADO DE YUCATAN,MATUTINO,2024-2025 | 2025-2026,25.7651,0.0,46.2633,49.1103,33.452,18.2967,304.0,44.484,304,09DPR0901E,ESTADO DE YUCATAN,-99.13808333,19.44669444,CUAUHTÉMOC,Primaria,100.0
09DPR3091Q,PROFR. ELISEO BANDALA FERNANDEZ,MATUTINO,2024-2025 | 2025-2026,25.7627,13.8418,52.5424,20.339,42.0904,19.3911,475.0,34.1808,475,09DPR3091Q,PROFR. ELISEO BANDALA FERNANDEZ,-99.23694167,19.29198889,TLALPAN,Primaria,86.1582
09DPR3198I,FLAVIO GUTIERREZ ZACARIAS,MATUTINO,2024-2025 | 2025-2026,25.7595,0.3165,58.2278,31.962,38.2911,19.1285,393.0,41.4557,393,09DPR0040P,FLAVIO GUTIERREZ ZACARIAS,-99.22496111,19.38311389,ÁLVARO OBREGÓN,Primaria,99.6835
09DPR4213R,PROFR. RAFAEL HERNANDEZ LÓPEZ,VESPERTINO,2024-2025,25.7554,30.9353,53.9568,19.4245,24.4604,18.2562,169.0,31.6547,169,09DPR4213R,PROFR. RAFAEL HERNANDEZ LÓPEZ,-99.25446944,19.31238333,LA MAGDALENA CONTRERAS,Primaria,69.0647
09DPR0014R,JUAN PABLO GALEANA,MATUTINO,2024-2025 | 2025-2026,25.7495,11.7043,32.4435,58.9322,25.6674,14.5968,457.0,43.5318,457,09DPR0014R,JUAN PABLO GALEANA,-99.13296111,19.57691389,GUSTAVO A. MADERO,Primaria,88.2957
09DPR2414A,EZEQUIEL A. CHAVEZ,VESPERTINO,2025-2026,25.7471,0.0,45.977,54.023,28.7356,19.9914,136.0,44.8276,136,09DPR2414A,EZEQUIEL A. CHAVEZ,-99.16153056,19.44859722,CUAUHTÉMOC,Primaria,100.0
09DPR5034M,KUKULKAN,MATUTINO,2024-2025 | 2025-2026,25.7438,8.0579,47.9339,28.5124,44.2149,,,38.4298,456,09DJN0604O,KUKULKAN,-99.03290556,19.3875,IZTAPALAPA,Preescolar,91.9421
09DPR1225B,REFORMA AGRARIA,VESPERTINO,2024-2025 | 2025-2026,25.7426,1.9802,66.3366,15.8416,44.5545,19.4041,169.0,35.6436,169,09DPR1225B,REFORMA AGRARIA,-99.102875,19.32857778,IZTAPALAPA,Primaria,98.0198
09DPR3195L,VALENTÍN VAZQUEZ NAVA,MATUTINO,2024-2025 | 2025-2026,25.7377,0.0,55.3279,33.1967,40.1639,20.1392,292.0,42.623,292,09DPR3195L,VALENTÍN VAZQUEZ NAVA,-99.21365,19.37811389,ÁLVARO OBREGÓN,Primaria,100.0
09DPR3193N,PROFR. CARITINO MALDONADO PÉREZ,MATUTINO,2024-2025,25.7248,16.8807,30.8257,42.5688,38.3486,19.0252,571.0,34.6789,571,09DPR0011U,PROFR. CARITINO MALDONADO PÉREZ,-99.106175,19.24628611,XOCHIMILCO,Primaria,83.1193
09DPR0871A,JOSÉ VASCONCELOS,MATUTINO,2025-2026,25.721,0.9456,29.078,59.1017,39.4799,18.936,436.0,46.0993,436,09DES0315G,JOSÉ VASCONCELOS,-99.08845833,19.33361111,IZTAPALAPA,Secundaria,99.0544
09DPR1382S,PROFR. CELSO FLORES ZAMORA,MATUTINO,2024-2025 | 2025-2026,25.7085,18.2186,37.4494,38.8664,34.0081,19.2934,479.0,39.6761,479,09DPR1382S,PROFR. CELSO FLORES ZAMORA,-99.08965833,19.50573333,GUSTAVO A. MADERO,Primaria,81.7814
09DPR1346N,BERNAL DIAZ DEL CASTILLO,MATUTINO,2024-2025 | 2025-2026,25.7053,18.4953,39.8119,43.5737,26.6458,,,38.8715,286,09DPR1346N,BERNAL DIAZ DEL CASTILLO,-99.1579,19.50581111,GUSTAVO A. MADERO,Primaria,81.5047
09DPR1493X,GRAL. VICENTE GUERRERO,MATUTINO,2024-2025 | 2025-2026,25.704,13.3574,48.7365,29.6029,36.8231,,,39.7112,229,09DPR2174S,GRAL. VICENTE GUERRERO,-99.10500833,19.49071944,GUSTAVO A. MADERO,Primaria,86.6426
09DPR1263E,LÁZARO CARDENAS,MATUTINO,2024-2025 | 2025-2026,25.7025,0.0,50.0,26.8595,51.6529,19.5888,359.0,41.7355,359,09DPR3090R,LAZARO CARDENAS,-99.15,19.54074722,GUSTAVO A. MADERO,Primaria,100.0
09DPR3250O,LIC. ANTONIO MARTÍNEZ  DE CASTRO,MATUTINO,2025-2026,25.6863,0.9804,64.2157,25.0,38.2353,18.4534,192.0,39.7059,192,09DPR3250O,LIC. ANTONIO MARTÍNEZ  DE CASTRO,-99.14992222,19.312625,COYOACÁN,Primaria,99.0196
09DPR4220A,PROFR. JOSÉ DE JESUS DE LA ROSA PÉREZ,MATUTINO,2025-2026,25.6809,4.2802,27.6265,50.9728,45.5253,23.3568,297.0,41.2451,297,09DPR4220A,PROFR. JOSÉ DE JESUS DE LA ROSA PÉREZ,-99.10331389,19.31545,COYOACÁN,Primaria,95.7198
09DPR2721H,FRANCISCO HERNANDEZ DE CORDOBA,VESPERTINO,2024-2025,25.6805,18.3432,40.2367,34.3195,35.503,16.1007,234.0,37.2781,234,09DPR2721H,FRANCISCO HERNANDEZ DE CORDOBA,-98.99442778,19.24350833,TLÁHUAC,Primaria,81.6568
09DPR1037I,RAFAEL VALENZUELA,MATUTINO,2024-2025 | 2025-2026,25.6805,0.0,30.7692,61.5385,36.0947,18.8233,166.0,43.1953,166,09DPR1037I,RAFAEL VALENZUELA,-99.09318611,19.412175,VENUSTIANO CARRANZA,Primaria,100.0
09DPR4014S,PROFRA. LEONOR LEAÑOS NAVARRO,VESPERTINO,2024-2025,25.6757,18.4685,28.3784,50.9009,30.6306,18.2602,234.0,32.4324,234,09DPR4014S,PROFRA. LEONOR LEAÑOS NAVARRO,-99.26513333,19.30925833,LA MAGDALENA CONTRERAS,Primaria,81.5315
09DPR1362E,MTRO. MANUEL C. TELLO,MATUTINO,2024-2025 | 2025-2026,25.6749,26.4463,40.7713,31.6804,29.4766,,,37.4656,301,09DPR1363D,MTRO. MANUEL C. TELLO,-99.07655,19.46758056,GUSTAVO A. MADERO,Primaria,73.55369999999999
09DPR1542P,MOCTEZUMA ILHUICAMINA,MATUTINO,2024-2025 | 2025-2026,25.6542,24.0654,22.8972,50.9346,30.3738,,,38.0841,374,09DJN0688M,MOCTEZUMA ILHUICAMINA,-99.10806389,19.33324167,IZTAPALAPA,Preescolar,75.9346
09DPR1532I,PATRIA NUEVA,MATUTINO,2024-2025 | 2025-2026,25.6522,20.4969,38.1988,40.3727,29.1925,,,37.2671,302,09DPR1532I,PATRIA NUEVA,-99.08581667,19.48061944,GUSTAVO A. MADERO,Primaria,79.5031
09DPR5036K,MIGUEL BUSTOS CERECEDO,MATUTINO,2024-2025 | 2025-2026,25.6371,3.2819,50.5792,33.7838,40.5405,,,42.0849,587,09DPR5064G,MIGUEL BUSTOS CERECEDO,-99.14893333,19.23837222,TLALPAN,Primaria,96.7181
09DPR1106O,LIC. MANUEL GUAL VIDAL,MATUTINO,2024-2025 | 2025-2026,25.6349,0.7937,26.5873,53.5714,47.2222,19.43,301.0,38.8889,301,09DPR1105P,LIC. MANUEL GUAL VIDAL,-99.21009444,19.44240833,MIGUEL HIDALGO,Primaria,99.2063
09DPR2001A,UCRANIA,MATUTINO,2024-2025 | 2025-2026,25.6345,0.2538,34.7716,53.5533,39.5939,18.8829,341.0,40.3553,341,09DPR2001A,UCRANIA,-99.121625,19.29231667,TLALPAN,Primaria,99.7462
09DPR1226A,REFORMA AGRARIA,MATUTINO,2024-2025 | 2025-2026,25.619,1.4286,78.5714,6.6667,41.4286,18.475,372.0,37.619,372,09DPR1225B,REFORMA AGRARIA,-99.102875,19.32857778,IZTAPALAPA,Primaria,98.5714
09DPR1730I,CENTRO ESCOLAR MÉXICO,MATUTINO,2024-2025 | 2025-2026,25.6164,0.6849,39.726,45.8904,41.7808,,,43.1507,170,09PPR1710Z,CENTRO ESCOLAR MÉXICO,-98.99792,19.348589,IZTAPALAPA,Primaria,99.3151
09DPR1926U,MARIANO ABASOLO,VESPERTINO,2024-2025,25.614,24.5614,24.5614,50.8772,28.0702,18.7605,125.0,35.0877,125,09DPR1926U,MARIANO ABASOLO,-99.23381389,19.30567222,LA MAGDALENA CONTRERAS,Primaria,75.43860000000001
09DPR1136I,ITALIA,MATUTINO,2024-2025 | 2025-2026,25.5959,7.772,35.7513,57.513,26.943,18.4977,161.0,45.0777,161,09DPR1136I,ITALIA,-99.14188333,19.44891111,CUAUHTÉMOC,Primaria,92.228
09DPR1712T,FRANCISCO SARABIA,MATUTINO,2024-2025 | 2025-2026,25.5866,1.1173,31.2849,57.5419,37.9888,19.4362,222.0,40.2235,222,09DPR1712T,FRANCISCO SARABIA,-99.1758,19.45725278,MIGUEL HIDALGO,Primaria,98.8827
09DPR1070Q,JUAN CRISOSTOMO BONILLA,VESPERTINO,2024-2025 | 2025-2026,25.5856,0.9009,33.3333,54.0541,39.6396,21.4517,194.0,40.5405,194,09DPR1069A,JUAN CRISOSTOMO BONILLA,-99.08409444,19.40922222,VENUSTIANO CARRANZA,Primaria,99.09909999999999
09DPR1755R,MTRO. CAYETANO RODRIGUEZ BELTRAN,VESPERTINO,2024-2025 | 2025-2026,25.5814,0.0,48.8372,40.6977,38.3721,18.69,117.0,44.186,117,09DPR1755R,MTRO. CAYETANO RODRIGUEZ BELTRAN,-99.20841389,19.38846944,ÁLVARO OBREGÓN,Primaria,100.0
09DPR2220N,MATILDE ACOSTA,MATUTINO,2024-2025 | 2025-2026,25.5714,0.1786,64.6429,18.3929,44.6429,19.004,584.0,40.3571,584,09DPR2220N,MATILDE ACOSTA,-99.20324167,19.36693889,ÁLVARO OBREGÓN,Primaria,99.8214
09DPR0907Z,18 DE MARZO,MATUTINO,2024-2025 | 2025-2026,25.5652,0.0,42.6087,50.4348,34.7826,18.9068,123.0,46.9565,123,09DPR0907Z,18 DE MARZO,-99.14153889,19.40417778,CUAUHTÉMOC,Primaria,100.0
09DPR0996I,CARMEN SERDAN,MATUTINO,2024-2025 | 2025-2026,25.5484,0.3226,35.1613,57.4194,34.8387,21.6268,408.0,46.129,408,09DES0169M,CARMEN SERDÁN,-99.246225,19.36003056,ÁLVARO OBREGÓN,Secundaria,99.6774
09DPR2525F,MANUEL LÓPEZ COTILLA,MATUTINO,2024-2025 | 2025-2026,25.5399,0.939,20.1878,72.77,33.8028,18.4906,258.0,39.9061,258,09DPR2525F,MANUEL LÓPEZ COTILLA,-99.16606667,19.41938056,CUAUHTÉMOC,Primaria,99.061
09DPR3056K,JOSÉ LÓPEZ ALAVEZ,MATUTINO,2024-2025 | 2025-2026,25.5329,24.7166,25.8503,51.7007,25.3968,,,38.5488,372,09DPR3056K,JOSÉ LÓPEZ ALAVEZ,-99.09822778,19.50940278,GUSTAVO A. MADERO,Primaria,75.2834
09DPR2619U,PROFRA. EMMA GODOY,MATUTINO,2024-2025 | 2025-2026,25.5305,0.3215,53.3762,27.3312,46.6238,,,39.2283,389,09DPR2619U,PROFRA. EMMA GODOY,-99.21901111,19.27626667,TLALPAN,Primaria,99.6785
09DPR2091J,GUADALUPE CENICEROS DE PÉREZ ZAVALETA,MATUTINO,2024-2025 | 2025-2026,25.529,0.0,42.3208,50.5119,34.8123,19.7332,372.0,46.0751,372,09DPR2094G,GUADALUPE CENICEROS DE PÉREZ ZAVALETA,-99.05848889,19.35068889,IZTAPALAPA,Primaria,100.0
09DPR5150C,NUEVO MILENIO,VESPERTINO,2024-2025 | 2025-2026,25.5281,34.1573,52.3596,11.236,29.8876,18.8623,520.0,30.1124,520,09DPR5150C,NUEVO MILENIO,-99.03996667,19.28296667,TLÁHUAC,Primaria,65.84270000000001
09DPR2631P,FRANCISCO VILLA,VESPERTINO,2025-2026,25.5263,0.0,60.5263,32.8947,34.2105,18.3197,153.0,38.1579,153,09DPR2093H,FRANCISCO VILLA,-99.06078333,19.33928889,IZTAPALAPA,Primaria,100.0
09DPR2878H,REPÚBLICA DE BOLIVIA,MATUTINO,2024-2025 | 2025-2026,25.5215,0.6135,35.5828,50.9202,40.4908,,,49.0798,174,09DES0054L,REPÚBLICA DE BOLIVIA,-99.18358889,19.48296111,AZCAPOTZALCO,Secundaria,99.3865
09DPR1631I,SOTERO PRIETO,VESPERTINO,2024-2025 | 2025-2026,25.4962,23.6641,34.3511,44.2748,25.1908,,,39.6947,115,09DPR1631I,SOTERO PRIETO,-99.17723611,19.49135278,AZCAPOTZALCO,Primaria,76.3359
